ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AMZN,0001018724,2022-07-29,10-Q,0001018724-22-000019,amzn-20220630.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000019/amzn-20220630.htm,2,21746,0.09197093718384991
AMZN,0001018724,2022-10-27,8-K,0001018724-22-000021,amzn-20221027.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000021/amzn-20221027.htm,0,228,0.0
AMZN,0001018724,2022-10-28,10-Q,0001018724-22-000023,amzn-20220930.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000023/amzn-20220930.htm,2,22116,0.09043226623259179
AMZN,0001018724,2022-11-18,8-K,0001193125-22-289041,d413765d8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312522289041/d413765d8k.htm,0,528,0.0
AMZN,0001018724,2022-12-01,8-K,0001193125-22-296602,d376136d8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312522296602/d376136d8k.htm,0,553,0.0
AMZN,0001018724,2023-01-03,8-K,0001193125-23-000849,d429499d8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312523000849/d429499d8k.htm,0,497,0.0
AMZN,0001018724,2023-01-06,8-K,0001193125-23-003621,d441973d8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312523003621/d441973d8k.htm,0,340,0.0
AMZN,0001018724,2023-02-02,8-K,0001018724-23-000002,amzn-20230202.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000002/amzn-20230202.htm,0,236,0.0
AMZN,0001018724,2023-02-03,10-K,0001018724-23-000004,amzn-20221231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/amzn-20221231.htm,7,34170,0.20485806262803627
AMZN,0001018724,2023-04-13,8-K,0001104659-23-044715,tm233697d2_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465923044715/tm233697d2_8k.htm,0,219,0.0
AMZN,0001018724,2023-04-27,8-K,0001018724-23-000006,amzn-20230427.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000006/amzn-20230427.htm,0,228,0.0
AMZN,0001018724,2023-04-28,10-Q,0001018724-23-000008,amzn-20230331.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000008/amzn-20230331.htm,4,21690,0.18441678192715535
AMZN,0001018724,2023-05-26,8-K,0001104659-23-065457,tm2315877d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000110465923065457/tm2315877d1_8k.htm,0,716,0.0
AMZN,0001018724,2023-08-03,8-K,0001018724-23-000010,amzn-20230803.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000010/amzn-20230803.htm,0,228,0.0
